suite	case	isa	status	exit	dependencies	mismatch	diagnostic
process	ptrace-syscalls	aarch64	fail	0	linux-libc,fork,ptrace,signals,registers,tracee-memory	stdout:e=70a7a85836faac74,a=183f6253960734f1,d=18,eb=31,ab=30,el=70,al=71	EngineExit { kind: Code, guest_status: 0, detail: 0, fault: None } | Aarch64 0x105 prlimit64 [0, 3, 0, 58719656, 8390504, 40] 0x0 0x43eb24 | Aarch64 0x116 getrandom [4875904, 8, 1, 4875832, 4843896, 0] 0x8 0x40d114 | Aarch64 0x4e readlinkat [18446744073709551516, 4595720, 58715440, 4096, 4878328, 58715440] 0x6 0x418734 | Aarch64 0xd6 brk [0, 0, 0, 4878336, 64, 0] 0x800ae0 0x43eb78 | Aarch64 0xd6 brk [10485760, 10485760, 8391392, 4878336, 64, 0] 0xa00000 0x43eb78 | Aarch64 0xe2 mprotect [4833280, 16384, 1, 4834376, 4833280, 4834376] 0x0 0x4137cc | Aarch64 0x87 rt_sigprocmask [0, 4614368, 58718912, 8, 11211287303875128325, 8392448] 0x0 0x401678 | Aarch64 0xdc clone [18874385, 0, 0, 0, 8388848, 8390464] 0x3 0x43c760 | Aarch64 0x87 rt_sigprocmask [2, 58718912, 0, 8, 8, 8390464] 0x0 0x401700 | Aarch64 0x104 wait4 [3, 58719316, 0, 0, 0, 0] 0x3 0x438bc8 | Aarch64 0x75 ptrace [16896, 3, 0, 1, 16895, 58719184] 0xfffffffffffffffd 0x413884 | Aarch64 0x75 ptrace [24, 3, 0, 0, 23, 58719184] 0xfffffffffffffffd 0x413884 | Aarch64 0x50 fstat [1, 58718264, 4211040, 4850208, 4294967295, 4850208] 0x0 0x412b58 | Aarch64 0x1d ioctl [1, 2150388778, 58718184, 4850208, 4294967295, 4850208] 0xffffffffffffffe7 0x43ea7c | Aarch64 0x40 write [1, 8392464, 71, 0, 0, 0] 0x47 0x438bc8 | Aarch64 0x5e exit_group [0, 0, 72, 8390464, 8388640, 8388640] 0x0 0x411ea8
