2026-06-24 03:16:00 install libx11-6:arm64 <none> 2:1.8.4-2+deb12u2
2026-06-24 03:16:00 status half-installed libx11-6:arm64 2:1.8.4-2+deb12u2
2026-06-24 03:16:00 status unpacked libx11-6:arm64 2:1.8.4-2+deb12u2
2026-06-24 03:16:00 install libxext6:arm64 <none> 2:1.3.4-1+b1
2026-06-24 03:16:00 status half-installed libxext6:arm64 2:1.3.4-1+b1
2026-06-24 03:16:00 status unpacked libxext6:arm64 2:1.3.4-1+b1
2026-06-24 03:16:00 install libicu72:arm64 <none> 72.1-3+deb12u1
2026-06-24 03:16:00 status half-installed libicu72:arm64 72.1-3+deb12u1
2026-06-24 03:16:00 status unpacked libicu72:arm64 72.1-3+deb12u1
2026-06-24 03:16:00 install libxml2:arm64 <none> 2.9.14+dfsg-1.3~deb12u5
2026-06-24 03:16:00 status half-installed libxml2:arm64 2.9.14+dfsg-1.3~deb12u5
2026-06-24 03:16:00 status unpacked libxml2:arm64 2.9.14+dfsg-1.3~deb12u5
2026-06-24 03:16:00 install libmagickcore-6.q16-6:arm64 <none> 8:6.9.11.60+dfsg-1.6+deb12u11
2026-06-24 03:16:00 status half-installed libmagickcore-6.q16-6:arm64 8:6.9.11.60+dfsg-1.6+deb12u11
2026-06-24 03:16:01 status unpacked libmagickcore-6.q16-6:arm64 8:6.9.11.60+dfsg-1.6+deb12u11
2026-06-24 03:16:01 install libpixman-1-0:arm64 <none> 0.42.2-1
2026-06-24 03:16:01 status half-installed libpixman-1-0:arm64 0.42.2-1
2026-06-24 03:16:01 status unpacked libpixman-1-0:arm64 0.42.2-1
2026-06-24 03:16:01 install libxcb-render0:arm64 <none> 1.15-1
2026-06-24 03:16:01 status half-installed libxcb-render0:arm64 1.15-1
2026-06-24 03:16:01 status unpacked libxcb-render0:arm64 1.15-1
2026-06-24 03:16:01 install libxcb-shm0:arm64 <none> 1.15-1
2026-06-24 03:16:01 status half-installed libxcb-shm0:arm64 1.15-1
2026-06-24 03:16:01 status unpacked libxcb-shm0:arm64 1.15-1
2026-06-24 03:16:01 install libxrender1:arm64 <none> 1:0.9.10-1.1
2026-06-24 03:16:01 status half-installed libxrender1:arm64 1:0.9.10-1.1
2026-06-24 03:16:01 status unpacked libxrender1:arm64 1:0.9.10-1.1
2026-06-24 03:16:01 install libcairo2:arm64 <none> 1.16.0-7
2026-06-24 03:16:01 status half-installed libcairo2:arm64 1.16.0-7
2026-06-24 03:16:01 status unpacked libcairo2:arm64 1.16.0-7
2026-06-24 03:16:01 install libdjvulibre-text:all <none> 3.5.28-2.2~deb12u1
2026-06-24 03:16:01 status half-installed libdjvulibre-text:all 3.5.28-2.2~deb12u1
2026-06-24 03:16:01 status unpacked libdjvulibre-text:all 3.5.28-2.2~deb12u1
2026-06-24 03:16:01 install libdjvulibre21:arm64 <none> 3.5.28-2.2~deb12u1
2026-06-24 03:16:01 status half-installed libdjvulibre21:arm64 3.5.28-2.2~deb12u1
2026-06-24 03:16:01 status unpacked libdjvulibre21:arm64 3.5.28-2.2~deb12u1
2026-06-24 03:16:01 install libmagickwand-6.q16-6:arm64 <none> 8:6.9.11.60+dfsg-1.6+deb12u11
2026-06-24 03:16:01 status half-installed libmagickwand-6.q16-6:arm64 8:6.9.11.60+dfsg-1.6+deb12u11
2026-06-24 03:16:01 status unpacked libmagickwand-6.q16-6:arm64 8:6.9.11.60+dfsg-1.6+deb12u11
2026-06-24 03:16:01 install libimath-3-1-29:arm64 <none> 3.1.6-1
2026-06-24 03:16:01 status half-installed libimath-3-1-29:arm64 3.1.6-1
2026-06-24 03:16:01 status unpacked libimath-3-1-29:arm64 3.1.6-1
2026-06-24 03:16:01 install libopenexr-3-1-30:arm64 <none> 3.1.5-5
2026-06-24 03:16:01 status half-installed libopenexr-3-1-30:arm64 3.1.5-5
2026-06-24 03:16:01 status unpacked libopenexr-3-1-30:arm64 3.1.5-5
2026-06-24 03:16:01 install fontconfig:arm64 <none> 2.14.1-4
2026-06-24 03:16:01 status half-installed fontconfig:arm64 2.14.1-4
2026-06-24 03:16:01 status unpacked fontconfig:arm64 2.14.1-4
2026-06-24 03:16:01 install libfribidi0:arm64 <none> 1.0.8-2.1
2026-06-24 03:16:01 status half-installed libfribidi0:arm64 1.0.8-2.1
2026-06-24 03:16:01 status unpacked libfribidi0:arm64 1.0.8-2.1
2026-06-24 03:16:01 install libgraphite2-3:arm64 <none> 1.3.14-1
2026-06-24 03:16:01 status half-installed libgraphite2-3:arm64 1.3.14-1
2026-06-24 03:16:01 status unpacked libgraphite2-3:arm64 1.3.14-1
2026-06-24 03:16:01 install libharfbuzz0b:arm64 <none> 6.0.0+dfsg-3
2026-06-24 03:16:01 status half-installed libharfbuzz0b:arm64 6.0.0+dfsg-3
2026-06-24 03:16:01 status unpacked libharfbuzz0b:arm64 6.0.0+dfsg-3
2026-06-24 03:16:01 install libthai-data:all <none> 0.1.29-1
2026-06-24 03:16:01 status half-installed libthai-data:all 0.1.29-1
2026-06-24 03:16:01 status unpacked libthai-data:all 0.1.29-1
2026-06-24 03:16:01 install libdatrie1:arm64 <none> 0.2.13-2+b1
2026-06-24 03:16:01 status half-installed libdatrie1:arm64 0.2.13-2+b1
2026-06-24 03:16:01 status unpacked libdatrie1:arm64 0.2.13-2+b1
2026-06-24 03:16:01 install libthai0:arm64 <none> 0.1.29-1
2026-06-24 03:16:01 status half-installed libthai0:arm64 0.1.29-1
2026-06-24 03:16:01 status unpacked libthai0:arm64 0.1.29-1
2026-06-24 03:16:01 install libpango-1.0-0:arm64 <none> 1.50.12+ds-1
2026-06-24 03:16:01 status half-installed libpango-1.0-0:arm64 1.50.12+ds-1
2026-06-24 03:16:01 status unpacked libpango-1.0-0:arm64 1.50.12+ds-1
2026-06-24 03:16:01 install libpangoft2-1.0-0:arm64 <none> 1.50.12+ds-1
2026-06-24 03:16:01 status half-installed libpangoft2-1.0-0:arm64 1.50.12+ds-1
2026-06-24 03:16:01 status unpacked libpangoft2-1.0-0:arm64 1.50.12+ds-1
2026-06-24 03:16:01 install libpangocairo-1.0-0:arm64 <none> 1.50.12+ds-1
2026-06-24 03:16:01 status half-installed libpangocairo-1.0-0:arm64 1.50.12+ds-1
2026-06-24 03:16:01 status unpacked libpangocairo-1.0-0:arm64 1.50.12+ds-1
2026-06-24 03:16:02 install libwmflite-0.2-7:arm64 <none> 0.2.12-5.1
2026-06-24 03:16:02 status half-installed libwmflite-0.2-7:arm64 0.2.12-5.1
2026-06-24 03:16:02 status unpacked libwmflite-0.2-7:arm64 0.2.12-5.1
2026-06-24 03:16:02 install libmagickcore-6.q16-6-extra:arm64 <none> 8:6.9.11.60+dfsg-1.6+deb12u11
2026-06-24 03:16:02 status half-installed libmagickcore-6.q16-6-extra:arm64 8:6.9.11.60+dfsg-1.6+deb12u11
2026-06-24 03:16:02 status unpacked libmagickcore-6.q16-6-extra:arm64 8:6.9.11.60+dfsg-1.6+deb12u11
2026-06-24 03:16:02 install libc-dev-bin:arm64 <none> 2.36-9+deb12u14
2026-06-24 03:16:02 status half-installed libc-dev-bin:arm64 2.36-9+deb12u14
2026-06-24 03:16:02 status unpacked libc-dev-bin:arm64 2.36-9+deb12u14
2026-06-24 03:16:02 install linux-libc-dev:arm64 <none> 6.1.174-1
2026-06-24 03:16:02 status half-installed linux-libc-dev:arm64 6.1.174-1
2026-06-24 03:16:02 status unpacked linux-libc-dev:arm64 6.1.174-1
2026-06-24 03:16:02 install libcrypt-dev:arm64 <none> 1:4.4.33-2
2026-06-24 03:16:02 status half-installed libcrypt-dev:arm64 1:4.4.33-2
2026-06-24 03:16:02 status unpacked libcrypt-dev:arm64 1:4.4.33-2
2026-06-24 03:16:02 install libtirpc-dev:arm64 <none> 1.3.3+ds-1
2026-06-24 03:16:02 status half-installed libtirpc-dev:arm64 1.3.3+ds-1
2026-06-24 03:16:02 status unpacked libtirpc-dev:arm64 1.3.3+ds-1
2026-06-24 03:16:02 install libnsl-dev:arm64 <none> 1.3.0-2
2026-06-24 03:16:02 status half-installed libnsl-dev:arm64 1.3.0-2
2026-06-24 03:16:02 status unpacked libnsl-dev:arm64 1.3.0-2
2026-06-24 03:16:02 install rpcsvc-proto:arm64 <none> 1.4.3-1
2026-06-24 03:16:02 status half-installed rpcsvc-proto:arm64 1.4.3-1
2026-06-24 03:16:02 status unpacked rpcsvc-proto:arm64 1.4.3-1
2026-06-24 03:16:02 install libc6-dev:arm64 <none> 2.36-9+deb12u14
2026-06-24 03:16:02 status half-installed libc6-dev:arm64 2.36-9+deb12u14
2026-06-24 03:16:02 status unpacked libc6-dev:arm64 2.36-9+deb12u14
2026-06-24 03:16:02 install libbz2-dev:arm64 <none> 1.0.8-5+b1
2026-06-24 03:16:02 status half-installed libbz2-dev:arm64 1.0.8-5+b1
2026-06-24 03:16:02 status unpacked libbz2-dev:arm64 1.0.8-5+b1
2026-06-24 03:16:02 install libjpeg62-turbo-dev:arm64 <none> 1:2.1.5-2
2026-06-24 03:16:02 status half-installed libjpeg62-turbo-dev:arm64 1:2.1.5-2
2026-06-24 03:16:02 status unpacked libjpeg62-turbo-dev:arm64 1:2.1.5-2
2026-06-24 03:16:02 install libjpeg-dev:arm64 <none> 1:2.1.5-2
2026-06-24 03:16:02 status half-installed libjpeg-dev:arm64 1:2.1.5-2
2026-06-24 03:16:02 status unpacked libjpeg-dev:arm64 1:2.1.5-2
2026-06-24 03:16:02 install libdjvulibre-dev:arm64 <none> 3.5.28-2.2~deb12u1
2026-06-24 03:16:02 status half-installed libdjvulibre-dev:arm64 3.5.28-2.2~deb12u1
2026-06-24 03:16:02 status unpacked libdjvulibre-dev:arm64 3.5.28-2.2~deb12u1
2026-06-24 03:16:02 install libexif12:arm64 <none> 0.6.24-1+deb12u1
2026-06-24 03:16:02 status half-installed libexif12:arm64 0.6.24-1+deb12u1
2026-06-24 03:16:02 status unpacked libexif12:arm64 0.6.24-1+deb12u1
2026-06-24 03:16:02 install libexif-dev:arm64 <none> 0.6.24-1+deb12u1
2026-06-24 03:16:02 status half-installed libexif-dev:arm64 0.6.24-1+deb12u1
2026-06-24 03:16:02 status unpacked libexif-dev:arm64 0.6.24-1+deb12u1
2026-06-24 03:16:02 install libbrotli-dev:arm64 <none> 1.0.9-2+b6
2026-06-24 03:16:02 status half-installed libbrotli-dev:arm64 1.0.9-2+b6
2026-06-24 03:16:02 status unpacked libbrotli-dev:arm64 1.0.9-2+b6
2026-06-24 03:16:02 install zlib1g-dev:arm64 <none> 1:1.2.13.dfsg-1
2026-06-24 03:16:02 status half-installed zlib1g-dev:arm64 1:1.2.13.dfsg-1
2026-06-24 03:16:03 status unpacked zlib1g-dev:arm64 1:1.2.13.dfsg-1
2026-06-24 03:16:03 install libpng-dev:arm64 <none> 1.6.39-2+deb12u5
2026-06-24 03:16:03 status half-installed libpng-dev:arm64 1.6.39-2+deb12u5
2026-06-24 03:16:03 status unpacked libpng-dev:arm64 1.6.39-2+deb12u5
2026-06-24 03:16:03 install libfreetype-dev:arm64 <none> 2.12.1+dfsg-5+deb12u4
2026-06-24 03:16:03 status half-installed libfreetype-dev:arm64 2.12.1+dfsg-5+deb12u4
2026-06-24 03:16:03 status unpacked libfreetype-dev:arm64 2.12.1+dfsg-5+deb12u4
2026-06-24 03:16:03 install libfreetype6-dev:arm64 <none> 2.12.1+dfsg-5+deb12u4
2026-06-24 03:16:03 status half-installed libfreetype6-dev:arm64 2.12.1+dfsg-5+deb12u4
2026-06-24 03:16:03 status unpacked libfreetype6-dev:arm64 2.12.1+dfsg-5+deb12u4
2026-06-24 03:16:03 install libopenjp2-7-dev:arm64 <none> 2.5.0-2+deb12u3
2026-06-24 03:16:03 status half-installed libopenjp2-7-dev:arm64 2.5.0-2+deb12u3
2026-06-24 03:16:03 status unpacked libopenjp2-7-dev:arm64 2.5.0-2+deb12u3
2026-06-24 03:16:03 install liblcms2-dev:arm64 <none> 2.14-2+deb12u1
2026-06-24 03:16:03 status half-installed liblcms2-dev:arm64 2.14-2+deb12u1
2026-06-24 03:16:03 status unpacked liblcms2-dev:arm64 2.14-2+deb12u1
2026-06-24 03:16:03 install liblqr-1-0-dev:arm64 <none> 0.4.2-2.1
2026-06-24 03:16:03 status half-installed liblqr-1-0-dev:arm64 0.4.2-2.1
2026-06-24 03:16:03 status unpacked liblqr-1-0-dev:arm64 0.4.2-2.1
2026-06-24 03:16:03 install m4:arm64 <none> 1.4.19-3
2026-06-24 03:16:03 status half-installed m4:arm64 1.4.19-3
2026-06-24 03:16:03 status unpacked m4:arm64 1.4.19-3
2026-06-24 03:16:03 install autoconf:all <none> 2.71-3
2026-06-24 03:16:03 status half-installed autoconf:all 2.71-3
2026-06-24 03:16:03 status unpacked autoconf:all 2.71-3
2026-06-24 03:16:03 install autotools-dev:all <none> 20220109.1
2026-06-24 03:16:03 status half-installed autotools-dev:all 20220109.1
2026-06-24 03:16:03 status unpacked autotools-dev:all 20220109.1
2026-06-24 03:16:03 install automake:all <none> 1:1.16.5-1.3
2026-06-24 03:16:03 status half-installed automake:all 1:1.16.5-1.3
2026-06-24 03:16:03 status unpacked automake:all 1:1.16.5-1.3
2026-06-24 03:16:03 install libltdl-dev:arm64 <none> 2.4.7-7~deb12u1
2026-06-24 03:16:03 status half-installed libltdl-dev:arm64 2.4.7-7~deb12u1
2026-06-24 03:16:03 status unpacked libltdl-dev:arm64 2.4.7-7~deb12u1
2026-06-24 03:16:03 install libimath-dev:arm64 <none> 3.1.6-1
2026-06-24 03:16:03 status half-installed libimath-dev:arm64 3.1.6-1
2026-06-24 03:16:03 status unpacked libimath-dev:arm64 3.1.6-1
2026-06-24 03:16:03 install libopenexr-dev:arm64 <none> 3.1.5-5
2026-06-24 03:16:03 status half-installed libopenexr-dev:arm64 3.1.5-5
2026-06-24 03:16:03 status unpacked libopenexr-dev:arm64 3.1.5-5
2026-06-24 03:16:03 install libgirepository-1.0-1:arm64 <none> 1.74.0-3
2026-06-24 03:16:03 status half-installed libgirepository-1.0-1:arm64 1.74.0-3
2026-06-24 03:16:03 status unpacked libgirepository-1.0-1:arm64 1.74.0-3
2026-06-24 03:16:03 install gir1.2-glib-2.0:arm64 <none> 1.74.0-3
2026-06-24 03:16:03 status half-installed gir1.2-glib-2.0:arm64 1.74.0-3
2026-06-24 03:16:03 status unpacked gir1.2-glib-2.0:arm64 1.74.0-3
2026-06-24 03:16:03 install gir1.2-freedesktop:arm64 <none> 1.74.0-3
2026-06-24 03:16:03 status half-installed gir1.2-freedesktop:arm64 1.74.0-3
2026-06-24 03:16:03 status unpacked gir1.2-freedesktop:arm64 1.74.0-3
2026-06-24 03:16:03 install libgdk-pixbuf2.0-common:all <none> 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:03 status half-installed libgdk-pixbuf2.0-common:all 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:03 status unpacked libgdk-pixbuf2.0-common:all 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:03 install shared-mime-info:arm64 <none> 2.2-1
2026-06-24 03:16:03 status half-installed shared-mime-info:arm64 2.2-1
2026-06-24 03:16:03 status unpacked shared-mime-info:arm64 2.2-1
2026-06-24 03:16:03 install libgdk-pixbuf-2.0-0:arm64 <none> 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:03 status half-installed libgdk-pixbuf-2.0-0:arm64 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:04 status unpacked libgdk-pixbuf-2.0-0:arm64 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:04 install gir1.2-gdkpixbuf-2.0:arm64 <none> 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:04 status half-installed gir1.2-gdkpixbuf-2.0:arm64 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:04 status unpacked gir1.2-gdkpixbuf-2.0:arm64 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:04 install libcairo-gobject2:arm64 <none> 1.16.0-7
2026-06-24 03:16:04 status half-installed libcairo-gobject2:arm64 1.16.0-7
2026-06-24 03:16:04 status unpacked libcairo-gobject2:arm64 1.16.0-7
2026-06-24 03:16:04 install librsvg2-2:arm64 <none> 2.54.7+dfsg-1~deb12u1
2026-06-24 03:16:04 status half-installed librsvg2-2:arm64 2.54.7+dfsg-1~deb12u1
2026-06-24 03:16:04 status unpacked librsvg2-2:arm64 2.54.7+dfsg-1~deb12u1
2026-06-24 03:16:04 install gir1.2-rsvg-2.0:arm64 <none> 2.54.7+dfsg-1~deb12u1
2026-06-24 03:16:04 status half-installed gir1.2-rsvg-2.0:arm64 2.54.7+dfsg-1~deb12u1
2026-06-24 03:16:04 status unpacked gir1.2-rsvg-2.0:arm64 2.54.7+dfsg-1~deb12u1
2026-06-24 03:16:04 install liblzo2-2:arm64 <none> 2.10-2
2026-06-24 03:16:04 status half-installed liblzo2-2:arm64 2.10-2
2026-06-24 03:16:04 status unpacked liblzo2-2:arm64 2.10-2
2026-06-24 03:16:04 install libcairo-script-interpreter2:arm64 <none> 1.16.0-7
2026-06-24 03:16:04 status half-installed libcairo-script-interpreter2:arm64 1.16.0-7
2026-06-24 03:16:04 status unpacked libcairo-script-interpreter2:arm64 1.16.0-7
2026-06-24 03:16:04 install libexpat1-dev:arm64 <none> 2.5.0-1+deb12u2
2026-06-24 03:16:04 status half-installed libexpat1-dev:arm64 2.5.0-1+deb12u2
2026-06-24 03:16:04 status unpacked libexpat1-dev:arm64 2.5.0-1+deb12u2
2026-06-24 03:16:04 install uuid-dev:arm64 <none> 2.38.1-5+deb12u3
2026-06-24 03:16:04 status half-installed uuid-dev:arm64 2.38.1-5+deb12u3
2026-06-24 03:16:04 status unpacked uuid-dev:arm64 2.38.1-5+deb12u3
2026-06-24 03:16:04 install libpkgconf3:arm64 <none> 1.8.1-1
2026-06-24 03:16:04 status half-installed libpkgconf3:arm64 1.8.1-1
2026-06-24 03:16:04 status unpacked libpkgconf3:arm64 1.8.1-1
2026-06-24 03:16:04 install pkgconf-bin:arm64 <none> 1.8.1-1
2026-06-24 03:16:04 status half-installed pkgconf-bin:arm64 1.8.1-1
2026-06-24 03:16:04 status unpacked pkgconf-bin:arm64 1.8.1-1
2026-06-24 03:16:04 install pkgconf:arm64 <none> 1.8.1-1
2026-06-24 03:16:04 status half-installed pkgconf:arm64 1.8.1-1
2026-06-24 03:16:04 status unpacked pkgconf:arm64 1.8.1-1
2026-06-24 03:16:04 install pkg-config:arm64 <none> 1.8.1-1
2026-06-24 03:16:04 status half-installed pkg-config:arm64 1.8.1-1
2026-06-24 03:16:04 status unpacked pkg-config:arm64 1.8.1-1
2026-06-24 03:16:04 install libfontconfig-dev:arm64 <none> 2.14.1-4
2026-06-24 03:16:04 status half-installed libfontconfig-dev:arm64 2.14.1-4
2026-06-24 03:16:04 status unpacked libfontconfig-dev:arm64 2.14.1-4
2026-06-24 03:16:04 install libffi-dev:arm64 <none> 3.4.4-1
2026-06-24 03:16:04 status half-installed libffi-dev:arm64 3.4.4-1
2026-06-24 03:16:04 status unpacked libffi-dev:arm64 3.4.4-1
2026-06-24 03:16:04 install libglib2.0-data:all <none> 2.74.6-2+deb12u9
2026-06-24 03:16:04 status half-installed libglib2.0-data:all 2.74.6-2+deb12u9
2026-06-24 03:16:04 status unpacked libglib2.0-data:all 2.74.6-2+deb12u9
2026-06-24 03:16:04 install libelf1:arm64 <none> 0.188-2.1
2026-06-24 03:16:04 status half-installed libelf1:arm64 0.188-2.1
2026-06-24 03:16:05 status unpacked libelf1:arm64 0.188-2.1
2026-06-24 03:16:05 install libglib2.0-bin:arm64 <none> 2.74.6-2+deb12u9
2026-06-24 03:16:05 status half-installed libglib2.0-bin:arm64 2.74.6-2+deb12u9
2026-06-24 03:16:05 status unpacked libglib2.0-bin:arm64 2.74.6-2+deb12u9
2026-06-24 03:16:05 install python3-lib2to3:all <none> 3.11.2-3
2026-06-24 03:16:05 status half-installed python3-lib2to3:all 3.11.2-3
2026-06-24 03:16:05 status unpacked python3-lib2to3:all 3.11.2-3
2026-06-24 03:16:05 install python3-distutils:all <none> 3.11.2-3
2026-06-24 03:16:05 status half-installed python3-distutils:all 3.11.2-3
2026-06-24 03:16:05 status unpacked python3-distutils:all 3.11.2-3
2026-06-24 03:16:05 install libglib2.0-dev-bin:arm64 <none> 2.74.6-2+deb12u9
2026-06-24 03:16:05 status half-installed libglib2.0-dev-bin:arm64 2.74.6-2+deb12u9
2026-06-24 03:16:05 status unpacked libglib2.0-dev-bin:arm64 2.74.6-2+deb12u9
2026-06-24 03:16:05 install libblkid-dev:arm64 <none> 2.38.1-5+deb12u3
2026-06-24 03:16:05 status half-installed libblkid-dev:arm64 2.38.1-5+deb12u3
2026-06-24 03:16:05 status unpacked libblkid-dev:arm64 2.38.1-5+deb12u3
2026-06-24 03:16:05 install libsepol-dev:arm64 <none> 3.4-2.1
2026-06-24 03:16:05 status half-installed libsepol-dev:arm64 3.4-2.1
2026-06-24 03:16:05 status unpacked libsepol-dev:arm64 3.4-2.1
2026-06-24 03:16:05 install libpcre2-16-0:arm64 <none> 10.42-1
2026-06-24 03:16:05 status half-installed libpcre2-16-0:arm64 10.42-1
2026-06-24 03:16:05 status unpacked libpcre2-16-0:arm64 10.42-1
2026-06-24 03:16:05 install libpcre2-32-0:arm64 <none> 10.42-1
2026-06-24 03:16:05 status half-installed libpcre2-32-0:arm64 10.42-1
2026-06-24 03:16:05 status unpacked libpcre2-32-0:arm64 10.42-1
2026-06-24 03:16:05 install libpcre2-posix3:arm64 <none> 10.42-1
2026-06-24 03:16:05 status half-installed libpcre2-posix3:arm64 10.42-1
2026-06-24 03:16:05 status unpacked libpcre2-posix3:arm64 10.42-1
2026-06-24 03:16:05 install libpcre2-dev:arm64 <none> 10.42-1
2026-06-24 03:16:05 status half-installed libpcre2-dev:arm64 10.42-1
2026-06-24 03:16:05 status unpacked libpcre2-dev:arm64 10.42-1
2026-06-24 03:16:05 install libselinux1-dev:arm64 <none> 3.4-1+b6
2026-06-24 03:16:05 status half-installed libselinux1-dev:arm64 3.4-1+b6
2026-06-24 03:16:05 status unpacked libselinux1-dev:arm64 3.4-1+b6
2026-06-24 03:16:05 install libmount-dev:arm64 <none> 2.38.1-5+deb12u3
2026-06-24 03:16:05 status half-installed libmount-dev:arm64 2.38.1-5+deb12u3
2026-06-24 03:16:05 status unpacked libmount-dev:arm64 2.38.1-5+deb12u3
2026-06-24 03:16:05 install libglib2.0-dev:arm64 <none> 2.74.6-2+deb12u9
2026-06-24 03:16:05 status half-installed libglib2.0-dev:arm64 2.74.6-2+deb12u9
2026-06-24 03:16:05 status unpacked libglib2.0-dev:arm64 2.74.6-2+deb12u9
2026-06-24 03:16:05 install libpixman-1-dev:arm64 <none> 0.42.2-1
2026-06-24 03:16:05 status half-installed libpixman-1-dev:arm64 0.42.2-1
2026-06-24 03:16:05 status unpacked libpixman-1-dev:arm64 0.42.2-1
2026-06-24 03:16:05 install x11-common:all <none> 1:7.7+23
2026-06-24 03:16:05 status half-installed x11-common:all 1:7.7+23
2026-06-24 03:16:05 status unpacked x11-common:all 1:7.7+23
2026-06-24 03:16:05 install libice6:arm64 <none> 2:1.0.10-1
2026-06-24 03:16:05 status half-installed libice6:arm64 2:1.0.10-1
2026-06-24 03:16:05 status unpacked libice6:arm64 2:1.0.10-1
2026-06-24 03:16:06 install libsm6:arm64 <none> 2:1.2.3-1
2026-06-24 03:16:06 status half-installed libsm6:arm64 2:1.2.3-1
2026-06-24 03:16:06 status unpacked libsm6:arm64 2:1.2.3-1
2026-06-24 03:16:06 install xorg-sgml-doctools:all <none> 1:1.11-1.1
2026-06-24 03:16:06 status half-installed xorg-sgml-doctools:all 1:1.11-1.1
2026-06-24 03:16:06 status unpacked xorg-sgml-doctools:all 1:1.11-1.1
2026-06-24 03:16:06 install x11proto-dev:all <none> 2022.1-1
2026-06-24 03:16:06 status half-installed x11proto-dev:all 2022.1-1
2026-06-24 03:16:06 status unpacked x11proto-dev:all 2022.1-1
2026-06-24 03:16:06 install x11proto-core-dev:all <none> 2022.1-1
2026-06-24 03:16:06 status half-installed x11proto-core-dev:all 2022.1-1
2026-06-24 03:16:06 status unpacked x11proto-core-dev:all 2022.1-1
2026-06-24 03:16:06 install libice-dev:arm64 <none> 2:1.0.10-1
2026-06-24 03:16:06 status half-installed libice-dev:arm64 2:1.0.10-1
2026-06-24 03:16:06 status unpacked libice-dev:arm64 2:1.0.10-1
2026-06-24 03:16:06 install libsm-dev:arm64 <none> 2:1.2.3-1
2026-06-24 03:16:06 status half-installed libsm-dev:arm64 2:1.2.3-1
2026-06-24 03:16:06 status unpacked libsm-dev:arm64 2:1.2.3-1
2026-06-24 03:16:06 install libxau-dev:arm64 <none> 1:1.0.9-1
2026-06-24 03:16:06 status half-installed libxau-dev:arm64 1:1.0.9-1
2026-06-24 03:16:06 status unpacked libxau-dev:arm64 1:1.0.9-1
2026-06-24 03:16:06 install libxdmcp-dev:arm64 <none> 1:1.1.2-3
2026-06-24 03:16:06 status half-installed libxdmcp-dev:arm64 1:1.1.2-3
2026-06-24 03:16:06 status unpacked libxdmcp-dev:arm64 1:1.1.2-3
2026-06-24 03:16:06 install xtrans-dev:all <none> 1.4.0-1
2026-06-24 03:16:06 status half-installed xtrans-dev:all 1.4.0-1
2026-06-24 03:16:06 status unpacked xtrans-dev:all 1.4.0-1
2026-06-24 03:16:06 install libpthread-stubs0-dev:arm64 <none> 0.4-1
2026-06-24 03:16:06 status half-installed libpthread-stubs0-dev:arm64 0.4-1
2026-06-24 03:16:06 status unpacked libpthread-stubs0-dev:arm64 0.4-1
2026-06-24 03:16:06 install libxcb1-dev:arm64 <none> 1.15-1
2026-06-24 03:16:06 status half-installed libxcb1-dev:arm64 1.15-1
2026-06-24 03:16:06 status unpacked libxcb1-dev:arm64 1.15-1
2026-06-24 03:16:06 install libx11-dev:arm64 <none> 2:1.8.4-2+deb12u2
2026-06-24 03:16:06 status half-installed libx11-dev:arm64 2:1.8.4-2+deb12u2
2026-06-24 03:16:06 status unpacked libx11-dev:arm64 2:1.8.4-2+deb12u2
2026-06-24 03:16:06 install libxcb-render0-dev:arm64 <none> 1.15-1
2026-06-24 03:16:06 status half-installed libxcb-render0-dev:arm64 1.15-1
2026-06-24 03:16:06 status unpacked libxcb-render0-dev:arm64 1.15-1
2026-06-24 03:16:06 install libxcb-shm0-dev:arm64 <none> 1.15-1
2026-06-24 03:16:06 status half-installed libxcb-shm0-dev:arm64 1.15-1
2026-06-24 03:16:06 status unpacked libxcb-shm0-dev:arm64 1.15-1
2026-06-24 03:16:06 install libxext-dev:arm64 <none> 2:1.3.4-1+b1
2026-06-24 03:16:06 status half-installed libxext-dev:arm64 2:1.3.4-1+b1
2026-06-24 03:16:06 status unpacked libxext-dev:arm64 2:1.3.4-1+b1
2026-06-24 03:16:06 install libxrender-dev:arm64 <none> 1:0.9.10-1.1
2026-06-24 03:16:06 status half-installed libxrender-dev:arm64 1:0.9.10-1.1
2026-06-24 03:16:06 status unpacked libxrender-dev:arm64 1:0.9.10-1.1
2026-06-24 03:16:06 install libcairo2-dev:arm64 <none> 1.16.0-7
2026-06-24 03:16:06 status half-installed libcairo2-dev:arm64 1.16.0-7
2026-06-24 03:16:06 status unpacked libcairo2-dev:arm64 1.16.0-7
2026-06-24 03:16:06 install libgdk-pixbuf2.0-bin:arm64 <none> 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:06 status half-installed libgdk-pixbuf2.0-bin:arm64 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:06 status unpacked libgdk-pixbuf2.0-bin:arm64 2.42.10+dfsg-1+deb12u4
2026-06-24 03:16:06 install libjbig-dev:arm64 <none> 2.1-6.1
